iteracion,max_depth,min_child_weight,subsample,colsample_bytree,eta,gamma,lambda,alpha,optntrees,minerror,sensibilidad,kappa
11990,7,5,1,0.6,0.1,0.1,1,100,1,0.672785379588604,0.0,0.0
11991,7,5,1,0.6,0.1,0.1,10,0,56,0.6279293306544422,0.868421052631579,0.8595505617977528
11992,7,5,1,0.6,0.1,0.1,10,0.001,56,0.626959489621222,0.868421052631579,0.8595505617977528
11993,7,5,1,0.6,0.1,0.1,10,0.01,56,0.6280841127038002,0.868421052631579,0.8595505617977528
11994,7,5,1,0.6,0.1,0.1,10,0.1,44,0.6353165847808122,0.8421052631578947,0.8163353500432152
11995,7,5,1,0.6,0.1,0.1,10,1,44,0.6371251104027034,0.8026315789473685,0.7822299651567944
11996,7,5,1,0.6,0.1,0.1,10,10,8,0.6717425110936166,0.0,0.0
11997,7,5,1,0.6,0.1,0.1,10,100,1,0.672785379588604,0.0,0.0
11998,7,5,1,0.6,0.1,0.1,100,0,254,0.6353860796988011,0.8552631578947368,0.8379429559204841
11999,7,5,1,0.6,0.1,0.1,100,0.001,195,0.6400752991437911,0.8157894736842105,0.7936576889661164
12000,7,5,1,0.6,0.1,0.1,100,0.01,188,0.6425736931711435,0.8026315789473685,0.7822299651567944
12001,7,5,1,0.6,0.1,0.1,100,0.1,35,0.6628758579492569,0.42105263157894735,0.4534220532319392
12002,7,5,1,0.6,0.1,0.1,100,1,255,0.6400224539637566,0.8289473684210527,0.8050259965337955
12003,7,5,1,0.6,0.1,0.1,100,10,1,0.672785379588604,0.0,0.0
12004,7,5,1,0.6,0.1,0.1,100,100,1,0.672785379588604,0.0,0.0
12005,7,5,1,0.6,0.1,5,0.01,0,14,0.6349402143806219,0.7631578947368421,0.7475856014047411
12006,7,5,1,0.6,0.1,5,0.01,0.001,14,0.6349393819272519,0.7631578947368421,0.7475856014047411
12007,7,5,1,0.6,0.1,5,0.01,0.01,14,0.6360855750739575,0.7631578947368421,0.7475856014047411
12008,7,5,1,0.6,0.1,5,0.01,0.1,15,0.6383892749994993,0.8157894736842105,0.804006968641115
12009,7,5,1,0.6,0.1,5,0.01,1,12,0.6473559230566026,0.6578947368421053,0.6940163191296465
12010,7,5,1,0.6,0.1,5,0.01,10,1,0.672785379588604,0.0,0.0
12011,7,5,1,0.6,0.1,5,0.01,100,1,0.672785379588604,0.0,0.0
12012,7,5,1,0.6,0.1,5,0.1,0,9,0.638912627696991,0.7368421052631579,0.755338078291815
12013,7,5,1,0.6,0.1,5,0.1,0.001,9,0.6389140948653221,0.7368421052631579,0.755338078291815
12014,7,5,1,0.6,0.1,5,0.1,0.01,9,0.6397262552380562,0.7368421052631579,0.755338078291815
12015,7,5,1,0.6,0.1,5,0.1,0.1,15,0.6377111077308655,0.7631578947368421,0.7683142100617829
12016,7,5,1,0.6,0.1,5,0.1,1,12,0.6458308794349432,0.6578947368421053,0.6940163191296465
12017,7,5,1,0.6,0.1,5,0.1,10,1,0.672785379588604,0.0,0.0
12018,7,5,1,0.6,0.1,5,0.1,100,1,0.672785379588604,0.0,0.0
12019,7,5,1,0.6,0.1,5,1,0,15,0.643671335056424,0.7763157894736842,0.7695346795434592
12020,7,5,1,0.6,0.1,5,1,0.001,15,0.6436704249680042,0.7763157894736842,0.7695346795434592
12021,7,5,1,0.6,0.1,5,1,0.01,13,0.6472834860533476,0.7368421052631579,0.7345132743362832
12022,7,5,1,0.6,0.1,5,1,0.1,13,0.6490314101427793,0.7368421052631579,0.7345132743362832
12023,7,5,1,0.6,0.1,5,1,1,94,0.6450242152065039,0.6842105263157895,0.6973094170403588
12024,7,5,1,0.6,0.1,5,1,10,1,0.672785379588604,0.0,0.0
12025,7,5,1,0.6,0.1,5,1,100,1,0.672785379588604,0.0,0.0
12026,7,5,1,0.6,0.1,5,10,0,26,0.658975006043911,0.4342105263157895,0.466824644549763
12027,7,5,1,0.6,0.1,5,10,0.001,26,0.6589760145545005,0.4342105263157895,0.466824644549763
12028,7,5,1,0.6,0.1,5,10,0.01,26,0.6599535115063191,0.4342105263157895,0.466824644549763
12029,7,5,1,0.6,0.1,5,10,0.1,10,0.6615274059772491,0.34210526315789475,0.392023346303502
12030,7,5,1,0.6,0.1,5,10,1,5,0.663683751821518,0.0,0.0
12031,7,5,1,0.6,0.1,5,10,10,1,0.672785379588604,0.0,0.0
12032,7,5,1,0.6,0.1,5,10,100,1,0.672785379588604,0.0,0.0
12033,7,5,1,0.6,0.1,5,100,0,1,0.6727909544110298,0.0,0.0
12034,7,5,1,0.6,0.1,5,100,0.001,1,0.6727909550070763,0.0,0.0
12035,7,5,1,0.6,0.1,5,100,0.01,1,0.6727911317348481,0.0,0.0
12036,7,5,1,0.6,0.1,5,100,0.1,1,0.6727926394343375,0.0,0.0
12037,7,5,1,0.6,0.1,5,100,1,1,0.672785379588604,0.0,0.0
12038,7,5,1,0.6,0.1,5,100,10,1,0.672785379588604,0.0,0.0
12039,7,5,1,0.6,0.1,5,100,100,1,0.672785379588604,0.0,0.0
12040,7,5,1,0.6,0.1,10,0.01,0,5,0.6590544478595257,0.21052631578947367,0.24849699398797598
12041,7,5,1,0.6,0.1,10,0.01,0.001,5,0.6590552517771721,0.21052631578947367,0.24849699398797598
12042,7,5,1,0.6,0.1,10,0.01,0.01,5,0.6590624429285526,0.21052631578947367,0.24849699398797598
12043,7,5,1,0.6,0.1,10,0.01,0.1,5,0.6595547859370707,0.21052631578947367,0.24849699398797598
12044,7,5,1,0.6,0.1,10,0.01,1,4,0.665775694847107,0.0,0.0
12045,7,5,1,0.6,0.1,10,0.01,10,1,0.672785379588604,0.0,0.0
12046,7,5,1,0.6,0.1,10,0.01,100,1,0.672785379588604,0.0,0.0
12047,7,5,1,0.6,0.1,10,0.1,0,5,0.6595398414134979,0.19736842105263158,0.23366834170854267
12048,7,5,1,0.6,0.1,10,0.1,0.001,5,0.6595405945181845,0.19736842105263158,0.23366834170854267
12049,7,5,1,0.6,0.1,10,0.1,0.01,5,0.6595473924279214,0.19736842105263158,0.23366834170854267
12050,7,5,1,0.6,0.1,10,0.1,0.1,5,0.6595905476808548,0.25,0.2821782178217823
12051,7,5,1,0.6,0.1,10,0.1,1,4,0.6658451628684998,0.0,0.0
12052,7,5,1,0.6,0.1,10,0.1,10,1,0.672785379588604,0.0,0.0
12053,7,5,1,0.6,0.1,10,0.1,100,1,0.672785379588604,0.0,0.0
12054,7,5,1,0.6,0.1,10,1,0,115,0.6607894365489482,0.25,0.2924528301886793
12055,7,5,1,0.6,0.1,10,1,0.001,107,0.6607906430959701,0.25,0.2924528301886793
12056,7,5,1,0.6,0.1,10,1,0.01,136,0.6608015443384648,0.25,0.2924528301886793
12057,7,5,1,0.6,0.1,10,1,0.1,5,0.6629013708233834,0.17105263157894737,0.20374115267947424
12058,7,5,1,0.6,0.1,10,1,1,2,0.6673446053266525,0.0,0.0
12059,7,5,1,0.6,0.1,10,1,10,1,0.672785379588604,0.0,0.0
12060,7,5,1,0.6,0.1,10,1,100,1,0.672785379588604,0.0,0.0
12061,7,5,1,0.6,0.1,10,10,0,3,0.6733280301094056,0.0,0.0
12062,7,5,1,0.6,0.1,10,10,0.001,3,0.6733281415700911,0.0,0.0
12063,7,5,1,0.6,0.1,10,10,0.01,3,0.6733290044963359,0.0,0.0
12064,7,5,1,0.6,0.1,10,10,0.1,3,0.6733375982940196,0.0,0.0
12065,7,5,1,0.6,0.1,10,10,1,1,0.672785379588604,0.0,0.0
12066,7,5,1,0.6,0.1,10,10,10,1,0.672785379588604,0.0,0.0
12067,7,5,1,0.6,0.1,10,10,100,1,0.672785379588604,0.0,0.0
12068,7,5,1,0.6,0.1,10,100,0,1,0.6727909544110298,0.0,0.0
12069,7,5,1,0.6,0.1,10,100,0.001,1,0.6727909550070763,0.0,0.0
12070,7,5,1,0.6,0.1,10,100,0.01,1,0.6727911317348481,0.0,0.0
12071,7,5,1,0.6,0.1,10,100,0.1,1,0.6727926394343375,0.0,0.0
12072,7,5,1,0.6,0.1,10,100,1,1,0.672785379588604,0.0,0.0
12073,7,5,1,0.6,0.1,10,100,10,1,0.672785379588604,0.0,0.0
12074,7,5,1,0.6,0.1,10,100,100,1,0.672785379588604,0.0,0.0
12075,7,5,1,0.9,0.001,0.001,0.01,0,1000,0.6281143666803837,0.7763157894736842,0.8008849557522124
12076,7,5,1,0.9,0.001,0.001,0.01,0.001,1000,0.6278045462071895,0.7763157894736842,0.8008849557522124
12077,7,5,1,0.9,0.001,0.001,0.01,0.01,1000,0.6280777586251498,0.7763157894736842,0.8008849557522124
12078,7,5,1,0.9,0.001,0.001,0.01,0.1,1000,0.6275213639438151,0.7763157894736842,0.8008849557522124
12079,7,5,1,0.9,0.001,0.001,0.01,1,1000,0.6302977168560028,0.75,0.7670807453416149
12080,7,5,1,0.9,0.001,0.001,0.01,10,483,0.6666283217072487,0.0,0.0
12081,7,5,1,0.9,0.001,0.001,0.01,100,1,0.672785379588604,0.0,0.0
12082,7,5,1,0.9,0.001,0.001,0.1,0,1000,0.6272199805825949,0.7631578947368421,0.7892635314995563
12083,7,5,1,0.9,0.001,0.001,0.1,0.001,1000,0.6273201102763414,0.7763157894736842,0.8008849557522124
12084,7,5,1,0.9,0.001,0.001,0.1,0.01,1000,0.6271305098384619,0.7763157894736842,0.8008849557522124
12085,7,5,1,0.9,0.001,0.001,0.1,0.1,1000,0.6275078578293323,0.7631578947368421,0.7892635314995563
12086,7,5,1,0.9,0.001,0.001,0.1,1,1000,0.6305158774554729,0.7236842105263158,0.7435325602140945
12087,7,5,1,0.9,0.001,0.001,0.1,10,483,0.6666236214339734,0.0,0.0
12088,7,5,1,0.9,0.001,0.001,0.1,100,1,0.672785379588604,0.0,0.0
12089,7,5,1,0.9,0.001,0.001,1,0,1000,0.629154038131237,0.7105263157894737,0.742152466367713
12090,7,5,1,0.9,0.001,0.001,1,0.001,1000,0.6283716306835414,0.7105263157894737,0.742152466367713
12091,7,5,1,0.9,0.001,0.001,1,0.01,1000,0.6291043478250503,0.6973684210526315,0.7302158273381294
12092,7,5,1,0.9,0.001,0.001,1,0.1,1000,0.6293519718199969,0.6973684210526315,0.7302158273381294
12093,7,5,1,0.9,0.001,0.001,1,1,1000,0.6313620971888303,0.6842105263157895,0.7077338129496402
12094,7,5,1,0.9,0.001,0.001,1,10,480,0.6668808150291442,0.0,0.0
12095,7,5,1,0.9,0.001,0.001,1,100,1,0.672785379588604,0.0,0.0
12096,7,5,1,0.9,0.001,0.001,10,0,1000,0.6499927574396132,0.47368421052631576,0.4962511715089034
12097,7,5,1,0.9,0.001,0.001,10,0.001,1000,0.650116495937109,0.4605263157894737,0.48308270676691734
12098,7,5,1,0.9,0.001,0.001,10,0.01,1000,0.6497093364596367,0.47368421052631576,0.4962511715089034
12099,7,5,1,0.9,0.001,0.001,10,0.1,1000,0.6502228625118732,0.47368421052631576,0.4962511715089034
12100,7,5,1,0.9,0.001,0.001,10,1,1000,0.652574347704649,0.4473684210526316,0.46983977379830344
12101,7,5,1,0.9,0.001,0.001,10,10,1000,0.6670170584321022,0.0,0.0
12102,7,5,1,0.9,0.001,0.001,10,100,1,0.672785379588604,0.0,0.0
12103,7,5,1,0.9,0.001,0.001,100,0,1000,0.665724973976612,0.0,0.0
12104,7,5,1,0.9,0.001,0.001,100,0.001,1000,0.665764554142952,0.0,0.0
12105,7,5,1,0.9,0.001,0.001,100,0.01,1000,0.6657485799491405,0.0,0.0
12106,7,5,1,0.9,0.001,0.001,100,0.1,1000,0.6657923544943333,0.0,0.0
12107,7,5,1,0.9,0.001,0.001,100,1,1000,0.6663416472077369,0.0,0.0
12108,7,5,1,0.9,0.001,0.001,100,10,1000,0.6707133880257606,0.0,0.0
12109,7,5,1,0.9,0.001,0.001,100,100,1,0.672785379588604,0.0,0.0
12110,7,5,1,0.9,0.001,0.01,0.01,0,1000,0.6279730641096831,0.7763157894736842,0.8008849557522124
12111,7,5,1,0.9,0.001,0.01,0.01,0.001,1000,0.6278916526585817,0.7763157894736842,0.8008849557522124
12112,7,5,1,0.9,0.001,0.01,0.01,0.01,1000,0.6279854749888182,0.7763157894736842,0.8008849557522124
12113,7,5,1,0.9,0.001,0.01,0.01,0.1,1000,0.6278103499114513,0.7763157894736842,0.8008849557522124
12114,7,5,1,0.9,0.001,0.01,0.01,1,1000,0.6302136070281268,0.75,0.7670807453416149
12115,7,5,1,0.9,0.001,0.01,0.01,10,483,0.666767468303442,0.0,0.0
12116,7,5,1,0.9,0.001,0.01,0.01,100,1,0.672785379588604,0.0,0.0
12117,7,5,1,0.9,0.001,0.01,0.1,0,1000,0.6272199805825949,0.7631578947368421,0.7892635314995563
12118,7,5,1,0.9,0.001,0.01,0.1,0.001,1000,0.6273890367895365,0.7763157894736842,0.8008849557522124
12119,7,5,1,0.9,0.001,0.01,0.1,0.01,1000,0.6271305098384619,0.7763157894736842,0.8008849557522124
12120,7,5,1,0.9,0.001,0.01,0.1,0.1,1000,0.6273390708863735,0.7631578947368421,0.7892635314995563
12121,7,5,1,0.9,0.001,0.01,0.1,1,1000,0.6306238956749439,0.75,0.7670807453416149
12122,7,5,1,0.9,0.001,0.01,0.1,10,483,0.6667827534675598,0.0,0.0
12123,7,5,1,0.9,0.001,0.01,0.1,100,1,0.672785379588604,0.0,0.0
12124,7,5,1,0.9,0.001,0.01,1,0,1000,0.629268384501338,0.7105263157894737,0.742152466367713
12125,7,5,1,0.9,0.001,0.01,1,0.001,1000,0.6288935817033052,0.7105263157894737,0.742152466367713
12126,7,5,1,0.9,0.001,0.01,1,0.01,1000,0.6292607055604458,0.6973684210526315,0.7302158273381294
12127,7,5,1,0.9,0.001,0.01,1,0.1,1000,0.629187445640564,0.7105263157894737,0.742152466367713
12128,7,5,1,0.9,0.001,0.01,1,1,1000,0.6315557041019201,0.6842105263157895,0.7077338129496402
12129,7,5,1,0.9,0.001,0.01,1,10,1000,0.6644843184947968,0.32894736842105265,0.3780487804878049
12130,7,5,1,0.9,0.001,0.01,1,100,1,0.672785379588604,0.0,0.0
12131,7,5,1,0.9,0.001,0.01,10,0,1000,0.6500594860315323,0.47368421052631576,0.4962511715089034
12132,7,5,1,0.9,0.001,0.01,10,0.001,1000,0.650137760490179,0.47368421052631576,0.4962511715089034
12133,7,5,1,0.9,0.001,0.01,10,0.01,1000,0.6497146113216876,0.47368421052631576,0.4962511715089034
12134,7,5,1,0.9,0.001,0.01,10,0.1,1000,0.650400013923645,0.47368421052631576,0.4962511715089034
12135,7,5,1,0.9,0.001,0.01,10,1,1000,0.6526249472796917,0.4473684210526316,0.46983977379830344
12136,7,5,1,0.9,0.001,0.01,10,10,1000,0.6672159859538078,0.0,0.0
12137,7,5,1,0.9,0.001,0.01,10,100,1,0.672785379588604,0.0,0.0
12138,7,5,1,0.9,0.001,0.01,100,0,1000,0.6657287956774235,0.0,0.0
12139,7,5,1,0.9,0.001,0.01,100,0.001,1000,0.6657548391819,0.0,0.0
12140,7,5,1,0.9,0.001,0.01,100,0.01,1000,0.6657325300574303,0.0,0.0
12141,7,5,1,0.9,0.001,0.01,100,0.1,1000,0.6657503062486648,0.0,0.0
12142,7,5,1,0.9,0.001,0.01,100,1,1000,0.6663257937133313,0.0,0.0
12143,7,5,1,0.9,0.001,0.01,100,10,287,0.672554278820753,0.0,0.0
12144,7,5,1,0.9,0.001,0.01,100,100,1,0.672785379588604,0.0,0.0
12145,7,5,1,0.9,0.001,0.1,0.01,0,1000,0.6277637989819049,0.7763157894736842,0.8008849557522124
12146,7,5,1,0.9,0.001,0.1,0.01,0.001,1000,0.6276862331479788,0.7763157894736842,0.7903795233892321
12147,7,5,1,0.9,0.001,0.1,0.01,0.01,1000,0.6280939965695144,0.7763157894736842,0.8008849557522124
12148,7,5,1,0.9,0.001,0.1,0.01,0.1,1000,0.6272855450958014,0.7763157894736842,0.8008849557522124
12149,7,5,1,0.9,0.001,0.1,0.01,1,1000,0.6310256971418857,0.7631578947368421,0.7892635314995563
12150,7,5,1,0.9,0.001,0.1,0.01,10,287,0.6707319355010987,0.0,0.0
12151,7,5,1,0.9,0.001,0.1,0.01,100,1,0.672785379588604,0.0,0.0
12152,7,5,1,0.9,0.001,0.1,0.1,0,1000,0.6268179969489575,0.7763157894736842,0.8008849557522124
12153,7,5,1,0.9,0.001,0.1,0.1,0.001,1000,0.6271857130527496,0.7763157894736842,0.8008849557522124
12154,7,5,1,0.9,0.001,0.1,0.1,0.01,1000,0.6273416416347026,0.7631578947368421,0.7892635314995563
12155,7,5,1,0.9,0.001,0.1,0.1,0.1,1000,0.627170388996601,0.7631578947368421,0.7892635314995563
12156,7,5,1,0.9,0.001,0.1,0.1,1,1000,0.63099693544209,0.75,0.7670807453416149
12157,7,5,1,0.9,0.001,0.1,0.1,10,287,0.6707510907948017,0.0,0.0
12158,7,5,1,0.9,0.001,0.1,0.1,100,1,0.672785379588604,0.0,0.0
12159,7,5,1,0.9,0.001,0.1,1,0,1000,0.6291477499902248,0.7105263157894737,0.742152466367713
12160,7,5,1,0.9,0.001,0.1,1,0.001,1000,0.628767564445734,0.7105263157894737,0.742152466367713
12161,7,5,1,0.9,0.001,0.1,1,0.01,1000,0.6288092320412397,0.7105263157894737,0.742152466367713
12162,7,5,1,0.9,0.001,0.1,1,0.1,1000,0.6295527751743794,0.6973684210526315,0.7302158273381294
12163,7,5,1,0.9,0.001,0.1,1,1,1000,0.6316715780645609,0.6842105263157895,0.7077338129496402
12164,7,5,1,0.9,0.001,0.1,1,10,287,0.6710428473353387,0.0,0.0
12165,7,5,1,0.9,0.001,0.1,1,100,1,0.672785379588604,0.0,0.0
12166,7,5,1,0.9,0.001,0.1,10,0,1000,0.6501205478608607,0.4605263157894737,0.48308270676691734
12167,7,5,1,0.9,0.001,0.1,10,0.001,1000,0.6500134290754795,0.4605263157894737,0.48308270676691734
12168,7,5,1,0.9,0.001,0.1,10,0.01,1000,0.6501694330573082,0.4605263157894737,0.49340245051837883
12169,7,5,1,0.9,0.001,0.1,10,0.1,1000,0.6503677244484425,0.4605263157894737,0.48308270676691734
12170,7,5,1,0.9,0.001,0.1,10,1,1000,0.6527673451602459,0.4605263157894737,0.48308270676691734
12171,7,5,1,0.9,0.001,0.1,10,10,268,0.6719371838867664,0.0,0.0
12172,7,5,1,0.9,0.001,0.1,10,100,1,0.672785379588604,0.0,0.0
12173,7,5,1,0.9,0.001,0.1,100,0,1000,0.6656142526865005,0.0,0.0
12174,7,5,1,0.9,0.001,0.1,100,0.001,1000,0.6656313566863538,0.0,0.0
12175,7,5,1,0.9,0.001,0.1,100,0.01,1000,0.6656342035531997,0.0,0.0
12176,7,5,1,0.9,0.001,0.1,100,0.1,1000,0.6656764318048956,0.0,0.0
12177,7,5,1,0.9,0.001,0.1,100,1,1000,0.6662110324203969,0.0,0.0
12178,7,5,1,0.9,0.001,0.1,100,10,1,0.672785379588604,0.0,0.0
12179,7,5,1,0.9,0.001,0.1,100,100,1,0.672785379588604,0.0,0.0
12180,7,5,1,0.9,0.001,5,0.01,0,1000,0.6338756325840951,0.7631578947368421,0.7892635314995563
12181,7,5,1,0.9,0.001,5,0.01,0.001,1000,0.6338216823339462,0.75,0.7670807453416149
12182,7,5,1,0.9,0.001,5,0.01,0.01,950,0.6340763869881629,0.7236842105263158,0.7540250447227191
12183,7,5,1,0.9,0.001,5,0.01,0.1,1000,0.6343429824709892,0.7368421052631579,0.755338078291815
12184,7,5,1,0.9,0.001,5,0.01,1,1000,0.6442406883835793,0.6842105263157895,0.6973094170403588
12185,7,5,1,0.9,0.001,5,0.01,10,1,0.672785379588604,0.0,0.0
12186,7,5,1,0.9,0.001,5,0.01,100,1,0.672785379588604,0.0,0.0
12187,7,5,1,0.9,0.001,5,0.1,0,1000,0.6337387820333242,0.7368421052631579,0.755338078291815
12188,7,5,1,0.9,0.001,5,0.1,0.001,1000,0.633369945883751,0.7631578947368421,0.7787610619469026
12189,7,5,1,0.9,0.001,5,0.1,0.01,1000,0.6333749240636826,0.75,0.7670807453416149
12190,7,5,1,0.9,0.001,5,0.1,0.1,1000,0.6341250278055668,0.7236842105263158,0.7435325602140945
12191,7,5,1,0.9,0.001,5,0.1,1,1000,0.6442245338112116,0.6973684210526315,0.7093023255813953
12192,7,5,1,0.9,0.001,5,0.1,10,1,0.672785379588604,0.0,0.0
12193,7,5,1,0.9,0.001,5,0.1,100,1,0.672785379588604,0.0,0.0
12194,7,5,1,0.9,0.001,5,1,0,1000,0.6372425840795041,0.7236842105263158,0.7435325602140945
12195,7,5,1,0.9,0.001,5,1,0.001,1000,0.6373635641485451,0.7236842105263158,0.7435325602140945
12196,7,5,1,0.9,0.001,5,1,0.01,1000,0.6371538376808167,0.7105263157894737,0.7316636851520573
12197,7,5,1,0.9,0.001,5,1,0.1,1000,0.6379797183722257,0.6973684210526315,0.7197309417040358
12198,7,5,1,0.9,0.001,5,1,1,1000,0.6474121279269457,0.618421052631579,0.6260199456029012
12199,7,5,1,0.9,0.001,5,1,10,1,0.672785379588604,0.0,0.0
12200,7,5,1,0.9,0.001,5,1,100,1,0.672785379588604,0.0,0.0
12201,7,5,1,0.9,0.001,5,10,0,366,0.6638596278429031,0.0,0.0
12202,7,5,1,0.9,0.001,5,10,0.001,366,0.6638685621321201,0.0,0.0
12203,7,5,1,0.9,0.001,5,10,0.01,363,0.6639441466331483,0.0,0.0
12204,7,5,1,0.9,0.001,5,10,0.1,364,0.6641248753666877,0.0,0.0
12205,7,5,1,0.9,0.001,5,10,1,346,0.6660363513231278,0.0,0.0
12206,7,5,1,0.9,0.001,5,10,10,1,0.672785379588604,0.0,0.0
12207,7,5,1,0.9,0.001,5,10,100,1,0.672785379588604,0.0,0.0
12208,7,5,1,0.9,0.001,5,100,0,1,0.6727854052186012,0.0,0.0
12209,7,5,1,0.9,0.001,5,100,0.001,1,0.6727854052186012,0.0,0.0
12210,7,5,1,0.9,0.001,5,100,0.01,1,0.6727854084968568,0.0,0.0
12211,7,5,1,0.9,0.001,5,100,0.1,1,0.6727854573726653,0.0,0.0
12212,7,5,1,0.9,0.001,5,100,1,1,0.672785379588604,0.0,0.0
12213,7,5,1,0.9,0.001,5,100,10,1,0.672785379588604,0.0,0.0
12214,7,5,1,0.9,0.001,5,100,100,1,0.672785379588604,0.0,0.0
12215,7,5,1,0.9,0.001,10,0.01,0,509,0.655849532186985,0.2631578947368421,0.306930693069307
12216,7,5,1,0.9,0.001,10,0.01,0.001,509,0.6557639388740062,0.2631578947368421,0.306930693069307
12217,7,5,1,0.9,0.001,10,0.01,0.01,507,0.6559278775751591,0.23684210526315788,0.2778884462151394
12218,7,5,1,0.9,0.001,10,0.01,0.1,487,0.6569777889549732,0.2236842105263158,0.26323676323676337
12219,7,5,1,0.9,0.001,10,0.01,1,284,0.6662615384161472,0.0,0.0
12220,7,5,1,0.9,0.001,10,0.01,10,1,0.672785379588604,0.0,0.0
12221,7,5,1,0.9,0.001,10,0.01,100,1,0.672785379588604,0.0,0.0
12222,7,5,1,0.9,0.001,10,0.1,0,503,0.656387401074171,0.2236842105263158,0.26323676323676337
12223,7,5,1,0.9,0.001,10,0.1,0.001,503,0.6562901552021503,0.2236842105263158,0.26323676323676337
12224,7,5,1,0.9,0.001,10,0.1,0.01,503,0.6563197867572307,0.2236842105263158,0.26323676323676337
12225,7,5,1,0.9,0.001,10,0.1,0.1,484,0.6576495729386806,0.19736842105263158,0.23366834170854267
12226,7,5,1,0.9,0.001,10,0.1,1,144,0.6670486541092396,0.0,0.0
12227,7,5,1,0.9,0.001,10,0.1,10,1,0.672785379588604,0.0,0.0
12228,7,5,1,0.9,0.001,10,0.1,100,1,0.672785379588604,0.0,0.0
12229,7,5,1,0.9,0.001,10,1,0,515,0.6602148453891278,0.14473684210526316,0.17344862665310257
12230,7,5,1,0.9,0.001,10,1,0.001,554,0.6602711740136147,0.14473684210526316,0.17344862665310257
12231,7,5,1,0.9,0.001,10,1,0.01,566,0.6602842029929161,0.14473684210526316,0.17344862665310257
12232,7,5,1,0.9,0.001,10,1,0.1,493,0.6612830923497677,0.14473684210526316,0.17344862665310257
12233,7,5,1,0.9,0.001,10,1,1,162,0.6683268350362778,0.0,0.0
12234,7,5,1,0.9,0.001,10,1,10,1,0.672785379588604,0.0,0.0
12235,7,5,1,0.9,0.001,10,1,100,1,0.672785379588604,0.0,0.0
12236,7,5,1,0.9,0.001,10,10,0,1,0.672790029346943,0.0,0.0
12237,7,5,1,0.9,0.001,10,10,0.001,1,0.6727900257706643,0.0,0.0
12238,7,5,1,0.9,0.001,10,10,0.01,1,0.6727900251746177,0.0,0.0
12239,7,5,1,0.9,0.001,10,10,0.1,45,0.6724669520556927,0.0,0.0
12240,7,5,1,0.9,0.001,10,10,1,1,0.672785379588604,0.0,0.0
12241,7,5,1,0.9,0.001,10,10,10,1,0.672785379588604,0.0,0.0
12242,7,5,1,0.9,0.001,10,10,100,1,0.672785379588604,0.0,0.0
12243,7,5,1,0.9,0.001,10,100,0,1,0.6727854052186012,0.0,0.0
12244,7,5,1,0.9,0.001,10,100,0.001,1,0.6727854052186012,0.0,0.0
12245,7,5,1,0.9,0.001,10,100,0.01,1,0.6727854084968568,0.0,0.0
12246,7,5,1,0.9,0.001,10,100,0.1,1,0.6727854573726653,0.0,0.0
12247,7,5,1,0.9,0.001,10,100,1,1,0.672785379588604,0.0,0.0
12248,7,5,1,0.9,0.001,10,100,10,1,0.672785379588604,0.0,0.0
12249,7,5,1,0.9,0.001,10,100,100,1,0.672785379588604,0.0,0.0
12250,7,5,1,0.9,0.01,0.001,0.01,0,97,0.6282984180003405,0.7763157894736842,0.8114463176574978
12251,7,5,1,0.9,0.01,0.001,0.01,0.001,97,0.628651680573821,0.7763157894736842,0.8114463176574978
12252,7,5,1,0.9,0.01,0.001,0.01,0.01,101,0.628137740790844,0.7894736842105263,0.8124448367166814
12253,7,5,1,0.9,0.01,0.001,0.01,0.1,102,0.6294416281580923,0.7631578947368421,0.7892635314995563
12254,7,5,1,0.9,0.01,0.001,0.01,1,133,0.6254228663444519,0.7894736842105263,0.8019366197183099
12255,7,5,1,0.9,0.01,0.001,0.01,10,94,0.664488582611084,0.35526315789473684,0.40591658583899115
12256,7,5,1,0.9,0.01,0.001,0.01,100,1,0.672785379588604,0.0,0.0
12257,7,5,1,0.9,0.01,0.001,0.1,0,100,0.6279497587680816,0.7763157894736842,0.8008849557522124
12258,7,5,1,0.9,0.01,0.001,0.1,0.001,104,0.6285725653171539,0.7894736842105263,0.8019366197183099
12259,7,5,1,0.9,0.01,0.001,0.1,0.01,109,0.6257108912616969,0.8157894736842105,0.8353819139596137
12260,7,5,1,0.9,0.01,0.001,0.1,0.1,100,0.6269081787019968,0.7368421052631579,0.7658340767172168
12261,7,5,1,0.9,0.01,0.001,0.1,1,127,0.6266630373895168,0.7894736842105263,0.8019366197183099
12262,7,5,1,0.9,0.01,0.001,0.1,10,127,0.6638362848758698,0.40789473684210525,0.46069031639501434
12263,7,5,1,0.9,0.01,0.001,0.1,100,1,0.672785379588604,0.0,0.0
12264,7,5,1,0.9,0.01,0.001,1,0,151,0.6253629279881716,0.7894736842105263,0.7810858143607706
12265,7,5,1,0.9,0.01,0.001,1,0.001,142,0.6246618073433637,0.7894736842105263,0.7810858143607706
12266,7,5,1,0.9,0.01,0.001,1,0.01,123,0.6263035504519939,0.7763157894736842,0.7903795233892321
12267,7,5,1,0.9,0.01,0.001,1,0.1,124,0.6270186074078083,0.7763157894736842,0.7903795233892321
12268,7,5,1,0.9,0.01,0.001,1,1,216,0.6232171899825334,0.8552631578947368,0.8379429559204841
12269,7,5,1,0.9,0.01,0.001,1,10,136,0.664405911564827,0.39473684210526316,0.4471153846153846
